date,EnergyMWh,DemandMW,year,month,dayofyear,dayofweek,weekofyear,quarterofyear,is_weekend,season,Energy_rolling30,DeficitMW
2023-11-14,81.054946437696,30255.912202145213,2023,11,318,1,46,4,0,Winter,16.714043641152003,30174.857255707517
2023-11-15,54.41140041004801,30154.231114686467,2023,11,319,2,46,4,0,Winter,18.526208762160003,30099.81971427642
2023-11-16,73.74075503731201,30241.85032508251,2023,11,320,3,46,4,0,Winter,20.983952170368003,30168.109570045195
2023-11-17,85.36151277561603,30111.724121562158,2023,11,321,4,46,4,0,Winter,23.827465277510402,30026.36260878654
2023-11-18,133.299382357152,27117.880063256325,2023,11,322,5,46,4,1,Winter,28.269192035145604,26984.580680899173
2023-11-19,13.990676356800002,26244.604007975795,2023,11,323,6,46,4,1,Winter,28.615797135446407,26230.613331618995
2023-11-20,56.239207551648015,29879.460160616058,2023,11,324,0,47,4,0,Winter,30.488685829430406,29823.22095306441
2023-11-21,120.73016917526404,30054.04880363036,2023,11,325,1,47,4,0,Winter,34.44518752266241,29933.318634455096
2023-11-22,49.31079456441601,29551.50377557756,2023,11,326,2,47,4,0,Winter,36.071071718774405,29502.192981013144
2023-11-23,118.59501157891201,29797.431978272827,2023,11,327,3,47,4,0,Winter,40.01551583958721,29678.836966693914
2023-11-24,316.97783521430404,29722.30471232123,2023,11,328,4,47,4,0,Winter,50.568238735660806,29405.326877106927
2023-11-25,453.71924638128,26069.437435643566,2023,11,329,5,47,4,1,Winter,65.63443835234881,25615.718189262287
2023-11-26,183.71696969894404,26719.52859708471,2023,11,330,6,47,4,1,Winter,71.7204101625792,26535.811627385767
2023-11-27,443.68325625571214,29422.894747249724,2023,11,331,0,48,4,0,Winter,86.47892818424641,28979.21149099401
2023-11-28,194.37567781420805,29695.554808855883,2023,11,332,1,48,4,0,Winter,92.72939828011201,29501.179131041674
2023-11-29,498.88852188912006,29079.81851870187,2023,11,333,2,48,4,0,Winter,109.32777520632001,28580.929996812753
2023-11-30,384.7811580898561,29134.547775577557,2023,11,334,3,48,4,0,Winter,121.89015644160962,28749.7666174877
2023-12-01,357.65074872489606,26971.328432068203,2023,12,335,4,48,4,0,Winter,133.60831589476803,26613.677683343307
2023-12-02,100.56363966316802,24726.285299504947,2023,12,336,5,48,4,1,Winter,136.40695949548802,24625.72165984178
2023-12-03,87.53335722806402,24538.23741309131,2023,12,337,6,48,4,1,Winter,138.48129185299203,24450.704055863243
2023-12-04,19.816915101984005,26924.625954895488,2023,12,338,0,49,4,0,Winter,138.38599607405766,26904.809039793505
2023-12-05,250.503517664928,27167.575521177114,2023,12,339,1,49,4,0,Winter,146.39633146163524,26917.072003512185
2023-12-06,125.85073057920002,27334.528197469746,2023,12,340,2,49,4,0,Winter,149.70162257835844,27208.677466890545
2023-12-07,130.48782719068802,27120.252356160618,2023,12,341,3,49,4,0,Winter,153.25865872732805,26989.76452896993
2023-12-08,3.1909722007680013,27308.304725247523,2023,12,342,4,49,4,0,Winter,151.41770473610885,27305.113753046753
2023-12-09,5.375365126560001,23778.53340951595,2023,12,343,5,49,4,1,Winter,150.82808624959682,23773.158044389387
2023-12-10,14.192323352064001,24200.036771727173,2023,12,344,6,49,4,1,Winter,149.31136505736004,24185.84444837511
2023-12-11,12.055858623072,27116.64982233223,2023,12,345,0,50,4,0,Winter,148.52375373749766,27104.593963709158
2023-12-12,4.759444226592001,27008.615228272825,2023,12,346,1,50,4,0,Winter,147.18788160785283,27003.855784046234
2023-12-13,142.83787779993605,26548.150761276127,2023,12,347,2,50,4,0,Winter,150.58983663567363,26405.312883476192
2023-12-14,239.27463829209606,26991.42850522552,2023,12,348,3,50,4,0,Winter,155.86382636415362,26752.153866933426
2023-12-15,408.75283785916804,26569.35100220022,2023,12,349,4,50,4,0,Winter,167.67520761245765,26160.598164341052
2023-12-16,295.56804827721606,23692.50992629263,2023,12,350,5,50,4,1,Winter,175.06945072045443,23396.941878015416
2023-12-17,648.9956257266241,23750.91872249725,2023,12,351,6,50,4,1,Winter,193.85725448548803,23101.923096770624
2023-12-18,64.72180124784002,26407.722655665566,2023,12,352,0,51,4,0,Winter,191.57133511517762,26343.000854417725
2023-12-19,48.590477337600014,26665.930886688668,2023,12,353,1,51,4,0,Winter,192.72466181453765,26617.34040935107
2023-12-20,17.029062607392003,26225.068578932893,2023,12,354,2,51,4,0,Winter,191.41765698306244,26208.0395163255
2023-12-21,131.14923630652802,26968.680247249726,2023,12,355,3,51,4,0,Winter,191.76495922077123,26837.5310109432
2023-12-22,484.9698249696961,27481.437210946093,2023,12,356,4,51,4,0,Winter,206.28692690094724,26996.467385976397
2023-12-23,273.13503790953604,23949.90833608361,2023,12,357,5,51,4,1,Winter,211.43826111196805,23676.773298174074
2023-12-24,414.6953242671362,23456.79037073707,2023,12,358,6,51,4,1,Winter,214.69551074706243,23042.095046469934
2023-12-25,677.9148896805121,27015.71206243124,2023,12,359,0,52,4,0,Winter,222.16869885703684,26337.79717275073
2023-12-26,650.0797615382401,26496.138033553358,2023,12,360,1,52,4,0,Winter,237.71412525168003,25846.058272015118
2023-12-27,444.744212248512,26644.586504400442,2023,12,361,2,52,4,0,Winter,237.74949045144004,26199.84229215193
2023-12-28,544.4817440832,26135.47792161716,2023,12,362,3,52,4,0,Winter,249.41969266040644,25590.996177533958
2023-12-29,403.12022902905613,26891.457547029702,2023,12,363,4,52,4,0,Winter,246.22741623173764,26488.337318000646
2023-12-30,574.8008599523521,23389.403680693067,2023,12,364,5,52,4,1,Winter,252.56140629382085,22814.602820740714
2023-12-31,573.6912786253442,23839.883613861388,2023,12,365,6,52,4,1,Winter,259.7627572905024,23266.192335236043
2024-01-01,679.4885030947202,26942.093790429044,2024,1,1,0,1,1,0,Winter,279.0602527382208,26262.605287334325
2024-01-02,657.59577421824,27207.34760011001,2024,1,2,1,1,1,0,Winter,298.06233330456,26549.75182589177
2024-01-03,559.3906375485121,26708.873543454345,2024,1,3,2,1,1,0,Winter,316.04812405277767,26149.482905905832
2024-01-04,612.9625102349761,26876.996360011002,2024,1,4,3,1,1,0,Winter,328.1300904717793,26264.033849776028
2024-01-05,493.23831033945606,26533.135556655667,2024,1,5,4,1,1,0,Winter,340.3763431304544,26039.89724631621
2024-01-06,796.9216480410241,24048.574617711773,2024,1,6,5,1,1,1,Winter,362.5908038254657,23251.652969670748
2024-01-07,654.6642242754242,23728.059504675468,2024,1,7,6,1,1,1,Winter,384.3065788946209,23073.395280400044
2024-01-08,237.1857531912,26902.930385588556,2024,1,8,0,2,1,0,Winter,392.03359183010883,26665.744632397356
2024-01-09,457.5887075643841,26765.51376870187,2024,1,9,1,2,1,0,Winter,406.81347130385285,26307.925061137485
2024-01-10,542.060237296512,26957.460157865786,2024,1,10,2,2,1,0,Winter,424.4802839263009,26415.399920569274
2024-01-11,514.2981342977281,26803.71385671067,2024,1,11,3,2,1,0,Winter,441.4649069286721,26289.41572241294
2024-01-12,625.440049847712,26993.60623239824,2024,1,12,4,2,1,0,Winter,457.55164599693126,26368.16618255053
2024-01-13,386.53062441523207,23750.9227610011,2024,1,13,5,2,1,1,Winter,462.4601788677025,23364.39213658587
2024-01-14,618.65019292032,24094.098742574257,2024,1,14,6,2,1,1,Winter,469.45675736974084,23475.44854965394
2024-01-15,590.3996580250562,26955.0522940044,2024,1,15,0,3,1,0,Winter,479.28447769466885,26364.652635979342
2024-01-16,473.71532579712,27011.021430143013,2024,1,16,1,3,1,0,Winter,473.4418010303521,26537.306104345895
2024-01-17,781.6430974651203,26918.835948844884,2024,1,17,2,3,1,0,Winter,497.3391775709281,26137.192851379765
2024-01-18,401.2769977223041,26299.65449394939,2024,1,18,3,3,1,0,Winter,509.0953949170849,25898.377496227087
2024-01-19,218.57558294246405,27553.500196644665,2024,1,19,4,3,1,0,Winter,515.8136122615873,27334.924613702202
2024-01-20,611.2092967960322,24064.134501375138,2024,1,20,5,3,1,1,Winter,531.815614277904,23452.925204579107
2024-01-21,548.714500998048,24118.54024642464,2024,1,21,6,3,1,1,Winter,533.9404368121825,23569.82574542659
2024-01-22,688.5444051668161,26872.894263201317,2024,1,22,0,4,1,0,Winter,547.7874157207585,26184.3498580345
2024-01-23,823.7589982680962,26844.29838091309,2024,1,23,1,4,1,0,Winter,561.4228715207904,26020.539382644994
2024-01-24,654.083683098912,26801.453357260725,2024,1,24,2,4,1,0,Winter,560.6284979680705,26147.36967416181
2024-01-25,448.591452176736,27275.461671342135,2024,1,25,3,4,1,0,Winter,553.9122209893537,26826.870219165397
2024-01-26,757.9714482077761,27069.999980473047,2024,1,26,4,4,1,0,Winter,564.3531288546625,26312.02853226527
2024-01-27,829.8048352968001,22819.923195269523,2024,1,27,5,4,1,1,Winter,573.8638985617825,21990.118359972723
2024-01-28,162.81286880918404,23937.545643564354,2024,1,28,6,4,1,1,Winter,565.8536532211201,23774.732774755168
2024-01-29,254.22309430531206,27051.830981573155,2024,1,29,0,5,1,0,Winter,555.1677276995521,26797.607887267844
2024-01-30,127.30844489932804,27125.848723872386,2024,1,30,1,5,1,0,Winter,540.2882999086848,26998.540278973058
2024-01-31,181.43018471635202,27019.832712871284,2024,1,31,2,5,1,0,Winter,523.6863559627393,26838.402528154933
2024-02-01,758.7741147909121,29098.74794471947,2024,2,32,3,5,1,0,Winter,527.0589673151618,28339.97382992856
2024-02-02,761.4716008489921,29729.260271727173,2024,2,33,4,5,1,0,Winter,533.7949994251777,28967.78867087818
2024-02-03,746.3993158036801,25765.8166870187,2024,2,34,5,5,1,1,Winter,538.2428929441345,25019.417371215022
2024-02-04,46.630736941536014,25967.934599559954,2024,2,35,6,5,1,1,Winter,523.3559738308705,25921.303862618417
2024-02-05,502.76573872588807,29227.92351540154,2024,2,36,0,6,1,0,Winter,513.5507768536993,28725.157776675653
2024-02-06,636.9872595894722,28758.111660066006,2024,2,37,1,6,1,0,Winter,512.9615446975009,28121.124400476532
2024-02-07,99.93168460281602,29465.004034928494,2024,2,38,2,6,1,0,Winter,508.3864090778881,29365.072350325678
2024-02-08,793.0593325163521,29465.89278162816,2024,2,39,3,6,1,0,Winter,519.5687632429538,28672.833449111808
2024-02-09,822.9742829732161,29205.115433993396,2024,2,40,4,6,1,0,Winter,528.9325647655104,28382.14115102018
2024-02-10,576.9384575296322,26450.436043179317,2024,2,41,5,6,1,1,Winter,531.0205755399073,25873.497585649686
2024-02-11,271.43933830675206,26297.846048954896,2024,2,42,6,6,1,1,Winter,519.2205518218753,26026.406710648145
2024-02-12,771.3506479155841,28891.26093481848,2024,2,43,0,7,1,0,Winter,532.0478859385537,28119.910286902897
2024-02-13,752.6948151666242,29709.481148789877,2024,2,44,1,7,1,0,Winter,536.5160400134305,28956.78633362325
2024-02-14,716.8119327864,29400.47231188119,2024,2,45,2,7,1,0,Winter,540.7297825054753,28683.66037909479
2024-02-15,720.0376747153921,29790.300642464244,2024,2,46,3,7,1,0,Winter,548.9405274694177,29070.26296774885
2024-02-16,606.1824132312961,29641.597972772277,2024,2,47,4,7,1,0,Winter,543.0918379949569,29035.41555954098
2024-02-17,582.0575375165761,27039.05741171617,2024,2,48,5,7,1,1,Winter,549.1178559880993,26456.999874199595
2024-02-18,675.7486223273281,26814.942119086907,2024,2,49,6,7,1,1,Winter,564.3569573009281,26139.19349675958
2024-02-19,343.1739061681921,30159.590913366337,2024,2,50,0,8,1,0,Winter,555.4224442800001,29816.417007198146
2024-02-20,294.85147816396807,29930.377061881187,2024,2,51,1,8,1,0,Winter,546.9603435188641,29635.52558371722
2024-02-21,895.282856347968,29797.108441144115,2024,2,52,2,8,1,0,Winter,553.8516252249025,28901.825584796148
2024-02-22,610.0968397772161,30187.32712761276,2024,2,53,3,8,1,0,Winter,546.7295532752065,29577.230287835544
2024-02-23,505.31734878134415,30510.79611688669,2024,2,54,4,8,1,0,Winter,541.7706754646209,30005.478768105346
2024-02-24,573.130431580608,26628.269077007702,2024,2,55,5,8,1,1,Winter,545.9219747780833,26055.138645427094
2024-02-25,483.8442094823041,27373.206658140814,2024,2,56,6,8,1,1,Winter,536.784400153901,26889.36244865851
2024-02-26,613.5960338544961,30247.626163641362,2024,2,57,0,9,1,0,Winter,529.577440105824,29634.030129786865
2024-02-27,788.6774753383681,29884.133515126512,2024,2,58,1,9,1,0,Winter,550.4395936567969,29095.456039788143
2024-02-28,594.0992791071361,30460.883998349836,2024,2,59,2,9,1,0,Winter,561.7687998168577,29866.7847192427
2024-02-29,811.7393907902401,29777.933397964796,2024,2,60,3,9,1,0,Winter,584.5831646798881,28966.194007174556
2024-03-01,837.08817836688,30561.685977722773,2024,3,61,4,9,1,0,Summer,606.4384311349057,29724.59779935589
2024-03-02,781.2769260415681,27641.536197469748,2024,3,62,5,9,1,1,Summer,607.1885248432609,26860.259271428178
2024-03-03,425.190292233696,27784.3826320132,2024,3,63,6,9,1,1,Summer,595.9791478894177,27359.192339779504
2024-03-04,731.698604996832,30308.05614768977,2024,3,64,0,10,1,0,Summer,595.489124195856,29576.35754269294
2024-03-05,337.67026775856004,30643.842748074803,2024,3,65,1,10,1,0,Summer,605.1904418897569,30306.172480316243
2024-03-06,570.4447968584641,30703.787536578657,2024,3,66,2,10,1,0,Summer,607.4464104941761,30133.342739720192
2024-03-07,629.9781529472641,30964.791440594057,2024,3,67,3,10,1,0,Summer,607.2127736061025,30334.813287646793
2024-03-08,812.5952141007361,31022.3238960396,2024,3,68,4,10,1,0,Summer,630.9682245893665,30209.728681938865
2024-03-09,761.9715355127041,27716.562793454345,2024,3,69,5,10,1,1,Summer,629.931964689245,26954.59125794164
2024-03-10,652.9598975972161,27572.685656765676,2024,3,70,6,10,1,1,Summer,624.2648185100448,26919.72575916846
2024-03-11,720.0154534605122,30956.76878272827,2024,3,71,0,11,1,0,Summer,629.0340517077409,30236.753329267758
2024-03-12,894.020863355136,31454.65451595159,2024,3,72,1,11,1,0,Summer,649.7867692093537,30560.633652596454
2024-03-13,632.84739623424,31741.288996149615,2024,3,73,2,11,1,0,Summer,645.169994153309,31108.441599915375
2024-03-14,743.0303121373441,31450.529842959295,2024,3,74,3,11,1,0,Summer,644.8478440523329,30707.49953082195
2024-03-15,532.2694652542081,31470.824506050605,2024,3,75,4,11,1,0,Summer,638.6964284679266,30938.555040796396
2024-03-16,433.0277724009601,28407.188562156214,2024,3,76,5,11,1,1,Summer,629.129431724112,27974.160789755253
2024-03-17,711.5198755800961,28475.184275027503,2024,3,77,6,11,1,1,Summer,632.6406804690721,27763.664399447407
2024-03-18,609.5656210723199,32225.25978162816,2024,3,78,0,12,1,0,Summer,633.5576165875968,31615.69416055584
2024-03-19,707.003296598016,32336.79018371837,2024,3,79,1,12,1,0,Summer,634.5994390632865,31629.786887120354
2024-03-20,714.6786923179201,32557.468636413643,2024,3,80,2,12,1,0,Summer,646.9829319349442,31842.789944095723
2024-03-21,521.91932758416,32329.750695544553,2024,3,81,3,12,1,0,Summer,654.5518602489506,31807.831367960393
2024-03-22,370.5029125522561,32202.38100522552,2024,3,82,4,12,1,0,Summer,637.0591954557601,31831.878092673265
2024-03-23,444.86525273097607,28670.51831160616,2024,3,83,5,12,1,1,Summer,631.5514758875521,28225.653058875185
2024-03-24,514.171603858176,28961.047699669965,2024,3,84,6,12,1,1,Summer,631.8466177234465,28446.87609581179
2024-03-25,801.4134786451202,32058.488373212323,2024,3,85,0,13,1,0,Summer,639.4560526255968,31257.074894567202
2024-03-26,742.622399611488,32237.92683250825,2024,3,86,1,13,1,0,Summer,648.0819922965696,31495.30443289676
2024-03-27,921.3401969576643,33153.43613311331,2024,3,87,2,13,1,0,Summer,658.3401310666753,32232.09593615565
2024-03-28,735.7179507226562,32263.579438943896,2024,3,88,3,13,1,0,Summer,656.574813579485,31527.86148822124
2024-03-29,614.3081597167682,32640.88513861386,2024,3,89,4,13,1,0,Summer,657.2484429331394,32026.57697889709
2024-03-30,140.81112507052802,29408.714930968094,2024,3,90,5,13,1,1,Summer,634.8841674091489,29267.903805897564
2024-03-31,220.58246725574404,29830.45637568757,2024,3,91,6,13,1,1,Summer,614.3339770387777,29609.873908431826
2024-04-01,479.46034803427204,32886.570824257426,2024,4,92,0,14,2,0,Summer,604.2734244385344,32407.110476223155
2024-04-02,488.538471361248,33184.97977695269,2024,4,93,1,14,2,0,Summer,606.3850304094528,32696.441305591445
2024-04-03,526.2570036789122,32620.06397552255,2024,4,94,2,14,2,0,Summer,599.5369770321889,32093.806971843638
2024-04-04,533.2209706739521,32973.67608113311,2024,4,95,3,14,2,0,Summer,606.0553337960354,32440.45511045916
2024-04-05,512.3485023940801,34172.80108883388,2024,4,96,4,14,2,0,Summer,604.1187906472225,33660.4525864398
2024-04-06,498.9894325289281,29949.313606985696,2024,4,97,5,14,2,1,Summer,599.7524999666113,29450.324174456768
2024-04-07,701.0295261488642,29974.993102860284,2024,4,98,6,14,2,1,Summer,596.0336437015488,29273.96357671142
2024-04-08,837.2133145316161,33578.928128437845,2024,4,99,0,15,2,0,Summer,598.5417030021794,32741.71481390623
2024-04-09,378.6577645245121,33133.28713036304,2024,4,100,1,15,2,0,Summer,589.3982985664226,32754.629365838526
2024-04-10,478.43895458937607,34011.90620159516,2024,4,101,2,15,2,0,Summer,581.3457486040513,33533.46724700578
2024-04-11,888.0131945995203,34181.45082508251,2024,4,102,3,15,2,0,Summer,581.1454929788641,33293.437630482986
2024-04-12,884.614126882464,33738.539449394935,2024,4,103,4,15,2,0,Summer,589.537717333805,32853.92532251247
2024-04-13,883.0062665930881,31037.320001925193,2024,4,104,5,15,2,1,Summer,594.2035824823296,30154.313735332104
2024-04-14,614.5730719318082,30654.927086633663,2024,4,105,6,15,2,1,Summer,596.9470360382496,30040.354014701854
2024-04-15,396.17151191481605,33864.66230335533,2024,4,106,0,16,2,0,Summer,595.718494022045,33468.49079144052
2024-04-16,611.8813372573442,34152.75181270627,2024,4,107,1,16,2,0,Summer,592.3972094112866,33540.87047544893
2024-04-17,695.0988039346562,34595.75287981298,2024,4,108,2,16,2,0,Summer,595.2483155066977,33900.65407587832
2024-04-18,270.62787036384003,34556.301103685364,2024,4,109,3,16,2,0,Summer,580.7024679655585,34285.673233321526
2024-04-19,179.94693773865603,34545.4546069857,2024,4,110,4,16,2,0,Summer,562.8780761462497,34365.50766924705
2024-04-20,166.70507410022404,31394.829674642464,2024,4,111,5,16,2,1,Summer,551.0376010301185,31228.12460054224
2024-04-21,700.286464814112,31045.988007150714,2024,4,112,6,16,2,1,Summer,562.0303861055138,30345.701542336603
2024-04-22,436.55101771881607,34796.624609460945,2024,4,113,0,17,2,0,Summer,561.7532449384418,34360.073591742126
2024-04-23,687.8827346244482,34873.77387651265,2024,4,114,1,17,2,0,Summer,567.5436159639842,34185.8911418882
2024-04-24,738.4380937464961,34763.757341859186,2024,4,115,2,17,2,0,Summer,565.4444364673633,34025.31924811269
2024-04-25,806.9919721839361,35064.34860671067,2024,4,116,3,17,2,0,Summer,567.590088886445,34257.35663452673
2024-04-26,703.6549456273922,34998.75845709571,2024,4,117,4,17,2,0,Summer,560.3339138421026,34295.10351146832
2024-04-27,854.8833078434881,32144.585680693068,2024,4,118,5,17,2,1,Summer,564.3060924127969,31289.70237284958
2024-04-28,841.739130584352,31917.110159515953,2024,4,119,6,17,2,1,Summer,571.8871247750498,31075.3710289316
2024-04-29,848.1922701436803,35202.9347830033,2024,4,120,0,18,2,0,Summer,595.4664962774881,34354.74251285962
2024-04-30,720.1827664384322,35760.24465456545,2024,4,121,1,18,2,0,Summer,612.1198395835777,35040.06188812702
2024-05-01,819.640484745984,38827.46480720572,2024,5,122,2,18,2,0,Summer,623.4591774739681,38007.82432245973
2024-05-02,779.4826686377281,38974.614973047304,2024,5,123,3,18,2,0,Summer,633.1573173831841,38195.13230440958
2024-05-03,628.1262945650882,38785.380330308035,2024,5,124,4,18,2,0,Summer,636.5529604127233,38157.254035742946
2024-05-04,212.92702709414405,35166.29898432343,2024,5,125,5,18,2,1,Summer,625.8764956267297,34953.37195722929
2024-05-05,781.6067591777281,35401.121818756874,2024,5,126,6,18,2,1,Summer,634.8517708528514,34619.51505957915
2024-05-06,796.6223146664641,39228.2736680418,2024,5,127,0,19,2,0,Summer,644.7728669241026,38431.65135337534
2024-05-07,784.4060272973761,39177.2772830033,2024,5,128,1,19,2,0,Summer,647.552083629053,38392.871255705926
2024-05-08,569.9259523425601,38950.209089934,2024,5,129,2,19,2,0,Summer,638.6425048894176,38380.28313759144
2024-05-09,712.2040288038721,39423.78345214521,2024,5,130,3,19,2,0,Summer,649.7607136987297,38711.57942334134
2024-05-10,713.7503667169921,39242.83554427942,2024,5,131,4,19,2,0,Summer,657.6044274363169,38529.085177562425
2024-05-11,397.711052738208,36155.026314081406,2024,5,132,5,19,2,1,Summer,641.2610227076065,35757.315261343196
2024-05-12,490.28279629824016,35996.054747799775,2024,5,133,6,19,2,1,Summer,628.1166450214657,35505.771951501534
2024-05-13,686.8650011509442,39716.479274477446,2024,5,134,0,20,2,0,Summer,621.578602840061,39029.6142733265
2024-05-14,558.3532970854079,39853.62239658966,2024,5,135,1,20,2,0,Summer,619.704610345181,39295.26909950425
2024-05-15,633.7168137241922,39169.590833058304,2024,5,136,2,20,2,0,Summer,627.62278707216,38535.874019334115
2024-05-16,524.2793991367682,39662.972314631465,2024,5,137,3,20,2,0,Summer,624.7027224681409,39138.6929154947
2024-05-17,670.9068287444161,39956.9651589659,2024,5,138,4,20,2,0,Summer,623.896323295133,39286.05833022148
2024-05-18,682.5665390353921,36459.18408113311,2024,5,139,5,20,2,1,Summer,637.6276122508513,35776.61754209772
2024-05-19,654.9514448875201,36083.68910121012,2024,5,140,6,20,2,1,Summer,653.4610958224802,35428.7376563226
2024-05-20,415.80751985942413,39784.6147230473,2024,5,141,0,21,2,0,Summer,661.7645106811201,39368.80720318788
2024-05-21,449.6891821678081,40158.08244884488,2024,5,142,1,21,2,0,Summer,653.4112679262433,39708.39326667707
2024-05-22,685.7249200623361,40119.90098927393,2024,5,143,2,21,2,0,Summer,661.7170646710274,39434.17606921159
2024-05-23,744.572031515136,40310.70184460946,2024,5,144,3,21,2,0,Summer,663.6067079007169,39566.129813094325
2024-05-24,708.4868050022401,40557.46010891089,2024,5,145,4,21,2,0,Summer,662.6083316092416,39848.97330390865
2024-05-25,719.51726164032,36832.910346534656,2024,5,146,5,21,2,1,Summer,659.6925079244544,36113.393084894335
2024-05-26,692.0212908470401,36948.17682673267,2024,5,147,6,21,2,1,Summer,659.3047194317762,36256.15553588563
2024-05-27,328.337253566784,40407.26963283828,2024,5,148,0,22,2,0,Summer,641.7531842892192,40078.9323792715
2024-05-28,649.920117071808,40855.50662183719,2024,5,149,1,22,2,0,Summer,635.3592171721344,40205.58650476538
2024-05-29,666.0407224944001,40841.733174092406,2024,5,150,2,22,2,0,Summer,629.2874989171585,40175.692451598006
2024-05-30,601.2072049769281,40472.76947607261,2024,5,151,3,22,2,0,Summer,625.3216468684417,39871.56227109568
2024-05-31,696.2821075425601,40807.86673734873,2024,5,152,4,22,2,0,Summer,621.2097009616609,40111.58462980617
2024-06-01,538.3629690531841,38360.44403905391,2024,6,153,5,22,2,1,Summer,613.1723776421761,37822.08107000073
2024-06-02,580.6973352913923,38784.20981408141,2024,6,154,6,22,2,1,Summer,611.5914123330529,38203.51247879002
2024-06-03,656.403407824032,42774.57616089109,2024,6,155,0,23,2,0,Summer,626.3739583573824,42118.17275306706
2024-06-04,665.8503168398402,42646.461987898794,2024,6,156,1,23,2,0,Summer,622.5154102794529,41980.611671058956
2024-06-05,551.7088804497602,42836.25811248625,2024,6,157,2,23,2,0,Summer,614.3516291388961,42284.54923203649
2024-06-06,277.623034257888,42906.19313613861,2024,6,158,3,23,2,0,Summer,597.4588627042465,42628.57010188072
2024-06-07,413.35882471382405,42869.58306188118,2024,6,159,4,23,2,0,Summer,592.2399584499555,42456.22423716736
2024-06-08,555.2473756484162,38957.10943124312,2024,6,160,5,23,2,1,Summer,587.00807001144,38401.862055594705
2024-06-09,109.14121833120002,38931.75517519252,2024,6,161,6,23,2,1,Summer,566.8544317319138,38822.61395686132
2024-06-10,486.78482221142417,43296.24479730473,2024,6,162,0,24,2,0,Summer,569.8235573810209,42809.459975093305
2024-06-11,490.9869050803201,43059.20972634763,2024,6,163,1,24,2,0,Summer,569.847027673757,42568.222821267314
2024-06-12,506.212996066272,43551.70672029703,2024,6,164,2,24,2,0,Summer,563.8252941709345,43045.49372423076
2024-06-13,242.761283896032,43357.358615236524,2024,6,165,3,24,2,0,Summer,553.3055603979553,43114.59733134049
2024-06-14,614.6534170180802,42765.20795077007,2024,6,166,4,24,2,0,Summer,552.6701138410849,42150.55453375199
2024-06-15,598.4948176067521,39621.70327750275,2024,6,167,5,24,2,1,Summer,555.1439611234177,39023.20845989599
2024-06-16,625.03030733616,39499.024503850385,2024,6,168,6,24,2,1,Summer,553.6147437431425,38873.99419651423
2024-06-17,621.3640617074881,43375.41499779978,2024,6,169,0,25,2,0,Summer,551.5746611655456,42754.050936092295
2024-06-18,535.9489564936322,42940.15482315732,2024,6,170,1,25,2,0,Summer,547.607911552416,42404.20586666369
2024-06-19,651.7135030538882,43166.45593096809,2024,6,171,2,25,2,0,Summer,555.4714443255649,42514.74242791421
2024-06-20,453.634892754912,43170.88219746974,2024,6,172,3,25,2,0,Summer,555.6029680118016,42717.24730471483
2024-06-21,541.769095286496,43465.11566006601,2024,6,173,4,25,2,0,Summer,550.8044405192737,42923.34656477952
2024-06-22,617.1514346352961,39786.68233855885,2024,6,174,5,25,2,1,Summer,546.5570872899458,39169.53090392355
2024-06-23,607.0228123766401,39576.130291804184,2024,6,175,6,25,2,1,Summer,543.1749542024257,38969.10747942754
2024-06-24,477.9287371488961,44265.64882013201,2024,6,176,0,26,2,0,Summer,535.1220033860449,43787.72008298311
2024-06-25,247.44247444857598,43178.31475110011,2024,6,177,1,26,2,0,Summer,520.302709506096,42930.872276651535
2024-06-26,553.1014124222401,43394.01374642464,2024,6,178,2,26,2,0,Summer,527.7948481346112,42840.9123340024
2024-06-27,562.2420166894082,43931.801779702975,2024,6,179,3,26,2,0,Summer,524.8722447885314,43369.55976301357
2024-06-28,444.48034573958404,42919.706378987896,2024,6,180,4,26,2,0,Summer,517.4868988967041,42475.22603324831
2024-06-29,267.37415579635206,39216.54591749174,2024,6,181,5,26,2,1,Summer,506.3591305906849,38949.17176169539
2024-06-30,362.03190876547205,39695.9845849835,2024,6,182,6,26,2,1,Summer,495.21745729811533,39333.952676218025
2024-07-01,456.990389383968,43516.17229097909,2024,7,183,0,27,3,0,Monsoon,492.5050379758081,43059.181901595126
2024-07-02,476.6152431300481,44133.61558415842,2024,7,184,1,27,3,0,Monsoon,489.03563490376325,43657.00034102837
2024-07-03,466.47433382457604,43514.59584185918,2024,7,185,2,27,3,0,Monsoon,482.70466577044806,43048.12150803461
2024-07-04,569.1620640277441,43246.16359653465,2024,7,186,3,27,3,0,Monsoon,479.4817240100449,42677.0015325069
2024-07-05,481.19866016112013,43918.848800055006,2024,7,187,4,27,3,0,Monsoon,477.1313833337569,43437.650139893885
2024-07-06,92.32234265232,40028.18012376238,2024,7,188,5,27,3,1,Monsoon,470.95469361357124,39935.85778111006
2024-07-07,597.133221106752,39979.01442546755,2024,7,189,6,27,3,1,Monsoon,477.0805068266689,39381.8812043608
2024-07-08,614.6707583111041,43554.96685973597,2024,7,190,0,28,3,0,Monsoon,479.0612862487585,42940.296101424865
2024-07-09,389.1249341369281,43509.1914480198,2024,7,191,1,28,3,0,Monsoon,488.39407677561604,43120.06651388288
2024-07-10,408.4289303909762,45309.2873349835,2024,7,192,2,28,3,0,Monsoon,485.78221371493447,44900.85840459252
2024-07-11,575.2429322112,44254.589894114404,2024,7,193,3,28,3,0,Monsoon,488.5907479526305,43679.346961903204
